transaction_id,customer_id,amount,payment_method,status,failure_code,failure_source,failure_category,is_disputed,timestamp,retry_count,created_at,last_contact_at
txn_scaled_0512,cust_0042,2523.02,UPI,failed,authentication_failed,customer,business_decline,False,2026-09-01T06:03:43.966797,0,,
txn_scaled_0513,cust_0070,4677.31,card,failed,insufficient_funds,customer,business_decline,False,2026-09-03T05:50:05.575586,0,,
txn_scaled_0514,cust_0000,362.25,UPI,success,,,,False,2026-08-29T21:30:46.998255,0,,
txn_scaled_0515,cust_0063,818.6,UPI,success,,,,False,2026-08-30T02:55:52.792751,0,,
txn_scaled_0516,cust_0056,4143.46,card,success,,,,False,2026-08-28T08:01:03.965822,0,,
txn_scaled_0517,cust_0020,832.52,UPI,failed,insufficient_funds,customer,business_decline,False,2026-09-01T07:47:38.316300,0,,
txn_scaled_0518,cust_0019,772.48,netbanking,success,,,,False,2026-08-31T00:16:22.494753,0,,
txn_scaled_0519,cust_0060,17135.73,UPI,success,,,,False,2026-09-01T19:03:11.548006,0,,
txn_scaled_0520,cust_0017,16412.67,UPI,success,,,,False,2026-08-28T10:50:36.510058,0,,
txn_scaled_0521,cust_0000,13899.56,UPI,success,,,,False,2026-09-01T12:28:58.982911,0,,
txn_scaled_0522,cust_0019,2218.38,netbanking,success,,,,False,2026-08-31T08:58:48.136687,0,,
txn_scaled_0523,cust_0041,929.76,card,success,,,,False,2026-08-28T09:54:24.901980,0,,
txn_scaled_0524,cust_0052,739.79,netbanking,success,,,,False,2026-09-03T04:40:02.113506,0,,
txn_scaled_0525,cust_0019,2490.14,netbanking,failed,card_expired,customer,business_decline,False,2026-08-31T00:47:05.232712,0,,
txn_scaled_0526,cust_0067,815.6,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-08-28T03:02:44.873329,0,,
txn_scaled_0527,cust_0033,4595.19,UPI,success,,,,False,2026-09-01T03:07:18.165646,0,,
txn_scaled_0528,cust_0068,1002.56,card,success,,,,False,2026-08-31T20:09:30.316378,0,,
txn_scaled_0529,cust_0008,159.32,card,success,,,,False,2026-09-01T20:33:30.956972,0,,
txn_scaled_0530,cust_0012,316.02,card,success,,,,False,2026-08-29T04:15:28.409677,0,,
txn_scaled_0531,cust_0003,253.3,UPI,success,,,,False,2026-09-03T04:16:24.662144,0,,
txn_scaled_0532,cust_0067,608.25,UPI,success,,,,False,2026-08-31T14:46:31.102220,0,,
txn_scaled_0533,cust_0048,311.34,UPI,success,,,,False,2026-08-30T03:53:19.169109,0,,
txn_scaled_0534,cust_0032,509.89,card,success,,,,False,2026-08-29T19:58:14.734197,0,,
txn_scaled_0535,cust_0009,2817.13,UPI,success,,,,False,2026-08-31T09:47:21.826876,0,,
txn_scaled_0536,cust_0032,409.08,netbanking,success,,,,False,2026-08-31T07:15:05.700499,0,,
txn_scaled_0537,cust_0045,18394.9,UPI,success,,,,False,2026-08-30T11:25:53.744628,0,,
txn_scaled_0538,cust_0035,19004.46,wallet,success,,,,False,2026-09-03T10:38:22.350307,0,,
txn_scaled_0539,cust_0036,309.77,UPI,success,,,,False,2026-08-29T01:40:31.855536,0,,
txn_scaled_0540,cust_0017,427.78,wallet,success,,,,False,2026-08-30T02:27:15.546890,0,,
txn_scaled_0541,cust_0074,4268.58,UPI,failed,authentication_failed,customer,business_decline,False,2026-08-31T22:42:11.926264,0,,
txn_scaled_0542,cust_0046,3289.26,UPI,success,,,,False,2026-08-30T18:49:00.484385,0,,
txn_scaled_0543,cust_0037,8854.29,UPI,success,,,,False,2026-08-29T06:34:40.904686,0,,
txn_scaled_0544,cust_0028,2768.55,wallet,success,,,,False,2026-08-28T11:29:46.966996,0,,
txn_scaled_0545,cust_0050,927.5,netbanking,failed,card_expired,customer,business_decline,False,2026-09-03T09:39:41.997395,0,,
txn_scaled_0546,cust_0047,3547.8,UPI,success,,,,False,2026-09-02T17:47:52.277390,0,,
txn_scaled_0547,cust_0078,987.16,netbanking,failed,insufficient_funds,customer,business_decline,False,2026-09-01T22:48:37.117395,0,,
txn_scaled_0548,cust_0038,983.43,card,failed,authentication_failed,customer,business_decline,False,2026-08-27T12:41:03.123748,0,,
txn_scaled_0549,cust_0069,200.44,UPI,success,,,,False,2026-08-31T13:35:12.139535,0,,
txn_scaled_0550,cust_0062,2127.06,UPI,success,,,,False,2026-08-30T04:34:13.540942,0,,
txn_scaled_0551,cust_0056,3276.2,card,success,,,,False,2026-08-27T20:18:24.233274,0,,
txn_scaled_0552,cust_0045,1390.13,netbanking,success,,,,False,2026-09-03T01:49:39.306072,0,,
txn_scaled_0553,cust_0027,2109.34,UPI,success,,,,False,2026-08-30T00:11:37.138217,0,,
txn_scaled_0554,cust_0016,878.3,card,failed,card_expired,customer,business_decline,False,2026-08-28T23:47:15.645134,0,,
txn_scaled_0555,cust_0076,327.89,netbanking,success,,,,False,2026-09-03T11:31:25.058465,0,,
txn_scaled_0556,cust_0022,692.29,UPI,success,,,,False,2026-09-02T17:31:56.544796,0,,
txn_scaled_0557,cust_0075,2996.78,netbanking,failed,incorrect_otp,customer,business_decline,False,2026-09-01T05:36:23.019805,0,,
txn_scaled_0558,cust_0046,4258.06,card,failed,bank_not_available,gateway,technical_decline,False,2026-08-30T21:46:33.683238,0,,
txn_scaled_0559,cust_0066,19498.86,netbanking,success,,,,False,2026-09-01T09:19:33.977004,0,,
txn_scaled_0560,cust_0054,558.38,UPI,success,,,,False,2026-08-29T16:44:08.234382,0,,
txn_scaled_0561,cust_0008,2548.93,card,success,,,,False,2026-09-02T14:47:59.327393,0,,
txn_scaled_0562,cust_0076,830.33,netbanking,success,,,,False,2026-08-30T18:51:59.224722,0,,
txn_scaled_0563,cust_0070,481.64,card,failed,insufficient_funds,customer,business_decline,False,2026-08-29T10:53:56.018405,0,,
txn_scaled_0564,cust_0012,20613.85,card,success,,,,False,2026-09-01T07:29:30.757922,0,,
txn_scaled_0565,cust_0060,688.98,UPI,success,,,,False,2026-09-03T00:43:17.775239,0,,
txn_scaled_0566,cust_0016,198.28,UPI,success,,,,False,2026-08-30T14:31:46.979100,0,,
txn_scaled_0567,cust_0045,6852.32,UPI,success,,,,False,2026-08-28T09:14:02.261273,0,,
txn_scaled_0568,cust_0036,729.13,UPI,success,,,,False,2026-08-30T07:07:51.976827,0,,
txn_scaled_0569,cust_0001,1335.01,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-09-03T10:00:00.000000,3,,
txn_scaled_0570,cust_0003,821.81,card,failed,payment_timed_out,gateway,technical_decline,False,2026-09-03T09:00:00.000000,0,,RECENT
txn_scaled_0571,cust_0005,3466.28,netbanking,failed,bank_not_available,gateway,technical_decline,False,2026-09-03T08:00:00.000000,0,2026-07-01T00:00:00.000000,
txn_scaled_0572,cust_0061,939.4,card,success,,,,False,2026-09-02T00:05:25.633444,0,,
txn_scaled_0573,cust_0033,3566.8,UPI,success,,,,False,2026-08-28T00:20:41.869111,0,,
txn_scaled_0574,cust_0071,136.05,card,success,,,,False,2026-08-29T20:48:20.230532,0,,
txn_scaled_0575,cust_0069,836.27,UPI,success,,,,False,2026-09-03T01:45:32.860771,0,,
txn_scaled_0576,cust_0067,556.95,UPI,success,,,,False,2026-09-02T09:33:04.686142,0,,
txn_scaled_0577,cust_0030,130.36,card,success,,,,False,2026-08-31T16:09:56.546563,0,,
txn_scaled_0578,cust_0010,10086.88,UPI,success,,,,False,2026-08-31T13:34:12.771205,0,,
txn_scaled_0579,cust_0040,388.71,UPI,success,,,,False,2026-09-01T19:54:02.735858,0,,
txn_scaled_0580,cust_0009,560.6,UPI,success,,,,False,2026-09-03T10:26:06.011676,0,,
txn_scaled_0581,cust_0064,251.2,netbanking,success,,,,False,2026-09-01T15:26:46.789159,0,,
txn_scaled_0582,cust_0069,940.08,card,success,,,,False,2026-08-29T13:48:19.053307,0,,
txn_scaled_0583,cust_0038,327.08,UPI,failed,payment_timed_out,gateway,technical_decline,False,2026-08-27T23:27:53.947349,0,,
txn_scaled_0584,cust_0026,24674.29,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-29T11:26:28.149218,0,,
txn_scaled_0585,cust_0011,248.07,UPI,success,,,,False,2026-08-30T01:26:24.766267,0,,
txn_scaled_0586,cust_0033,907.32,card,success,,,,False,2026-09-02T08:51:15.220750,0,,
txn_scaled_0587,cust_0019,185.69,netbanking,success,,,,False,2026-08-30T16:20:26.993089,0,,
txn_scaled_0588,cust_0039,751.58,UPI,success,,,,False,2026-08-31T22:44:18.763530,0,,
txn_scaled_0589,cust_0013,5293.27,wallet,success,,,,False,2026-09-01T00:34:55.161785,0,,
txn_scaled_0590,cust_0030,731.68,netbanking,success,,,,False,2026-08-28T10:44:46.474926,0,,
txn_scaled_0591,cust_0042,689.28,UPI,failed,incorrect_otp,customer,business_decline,False,2026-08-29T00:33:32.647130,0,,
txn_scaled_0592,cust_0048,2616.52,card,success,,,,False,2026-08-28T09:28:33.529698,0,,
txn_scaled_0593,cust_0039,2301.1,netbanking,success,,,,False,2026-08-28T18:08:59.596788,0,,
txn_scaled_0594,cust_0035,2726.24,UPI,success,,,,False,2026-08-28T10:47:19.340660,0,,
txn_scaled_0595,cust_0068,595.72,UPI,failed,card_expired,customer,business_decline,False,2026-09-01T04:22:00.559704,0,,
txn_scaled_0596,cust_0044,503.61,card,success,,,,False,2026-08-29T09:36:15.947317,0,,
txn_scaled_0597,cust_0073,4628.48,UPI,failed,authentication_failed,customer,business_decline,False,2026-09-02T04:04:00.357181,0,,
txn_scaled_0598,cust_0025,3446.57,UPI,failed,insufficient_funds,customer,business_decline,True,2026-08-31T22:48:38.853867,0,,
txn_scaled_0599,cust_0038,3378.27,card,success,,,,False,2026-08-30T22:48:12.309559,0,,
txn_scaled_0600,cust_0024,19811.25,card,success,,,,False,2026-08-31T13:21:54.057334,0,,
txn_scaled_0601,cust_0038,716.61,card,success,,,,False,2026-08-31T15:46:45.737935,0,,
txn_scaled_0602,cust_0077,23870.76,card,failed,insufficient_funds,customer,business_decline,False,2026-08-29T22:00:34.038784,0,,
txn_scaled_0603,cust_0021,1440.0,card,success,,,,False,2026-08-29T21:18:47.069425,0,,
txn_scaled_0604,cust_0030,345.01,card,success,,,,False,2026-08-29T18:58:13.178447,0,,
txn_scaled_0605,cust_0060,3743.41,UPI,success,,,,False,2026-08-30T05:18:21.501093,0,,
txn_scaled_0606,cust_0049,786.05,card,success,,,,False,2026-08-31T00:56:40.688182,0,,
txn_scaled_0607,cust_0013,7505.25,card,failed,authentication_failed,customer,business_decline,False,2026-08-29T01:13:31.337987,0,,
txn_scaled_0608,cust_0017,20379.59,card,success,,,,False,2026-08-28T21:21:43.239278,0,,
txn_scaled_0609,cust_0078,13547.92,wallet,success,,,,False,2026-08-28T19:04:44.064366,0,,
txn_scaled_0610,cust_0020,683.48,UPI,success,,,,False,2026-08-29T07:03:57.188582,0,,
txn_scaled_0611,cust_0066,839.11,netbanking,failed,incorrect_otp,customer,business_decline,False,2026-08-31T02:35:15.724076,0,,
txn_scaled_0612,cust_0010,1232.04,UPI,success,,,,False,2026-09-02T12:45:11.367595,0,,
txn_scaled_0613,cust_0052,2468.44,netbanking,success,,,,False,2026-09-01T04:24:42.934700,0,,
txn_scaled_0614,cust_0074,495.57,card,failed,authentication_failed,customer,business_decline,False,2026-08-27T21:03:41.682085,0,,
txn_scaled_0615,cust_0053,328.68,netbanking,success,,,,False,2026-08-30T17:34:44.200709,0,,
txn_scaled_0616,cust_0062,276.97,UPI,success,,,,False,2026-09-03T07:07:25.788896,0,,
txn_scaled_0617,cust_0059,15466.28,UPI,success,,,,False,2026-08-28T01:31:01.227819,0,,
txn_scaled_0618,cust_0003,411.48,UPI,success,,,,False,2026-09-02T21:53:48.574884,0,,
txn_scaled_0619,cust_0058,4326.59,UPI,success,,,,False,2026-09-01T05:05:23.657208,0,,
txn_scaled_0620,cust_0032,8919.7,UPI,success,,,,False,2026-08-28T15:44:05.878661,0,,
txn_scaled_0621,cust_0008,127.18,netbanking,success,,,,False,2026-08-29T00:45:10.251595,0,,
txn_scaled_0622,cust_0019,16397.85,netbanking,success,,,,False,2026-09-01T19:55:28.019146,0,,
txn_scaled_0623,cust_0032,4314.12,card,failed,incorrect_otp,customer,business_decline,False,2026-08-29T03:09:40.030114,0,,
txn_scaled_0624,cust_0013,13673.77,netbanking,success,,,,False,2026-08-30T10:46:51.473778,0,,
txn_scaled_0625,cust_0025,691.75,UPI,success,,,,False,2026-09-02T23:13:57.330201,0,,
txn_scaled_0626,cust_0076,553.32,netbanking,success,,,,False,2026-08-28T20:40:16.687587,0,,
txn_scaled_0627,cust_0047,614.23,UPI,success,,,,False,2026-09-03T00:24:54.965753,0,,
txn_scaled_0628,cust_0055,865.39,card,success,,,,False,2026-08-27T18:35:15.679349,0,,
txn_scaled_0629,cust_0034,3800.91,card,success,,,,False,2026-08-30T04:31:36.208268,0,,
txn_scaled_0630,cust_0041,1889.45,card,success,,,,False,2026-08-28T12:54:43.880820,0,,
txn_scaled_0631,cust_0059,419.74,UPI,success,,,,False,2026-08-30T12:15:54.934899,0,,
txn_scaled_0632,cust_0062,4348.57,UPI,success,,,,False,2026-09-02T00:21:49.914611,0,,
txn_scaled_0633,cust_0035,274.11,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-30T14:37:37.586314,0,,
txn_scaled_0634,cust_0060,792.66,UPI,success,,,,False,2026-08-29T23:29:17.926237,0,,
txn_scaled_0635,cust_0039,1062.99,netbanking,success,,,,False,2026-08-29T20:27:16.978938,0,,
txn_scaled_0636,cust_0070,234.5,card,success,,,,False,2026-09-01T04:25:37.423456,0,,
txn_scaled_0637,cust_0024,752.52,card,success,,,,False,2026-09-01T06:59:16.603465,0,,
txn_scaled_0638,cust_0035,197.61,UPI,success,,,,False,2026-08-29T10:16:10.991339,0,,
txn_scaled_0639,cust_0024,1624.6,card,success,,,,False,2026-09-01T10:13:50.139017,0,,
txn_scaled_0640,cust_0005,879.73,card,success,,,,False,2026-08-27T16:19:06.425669,0,,
txn_scaled_0641,cust_0062,10707.52,UPI,failed,authentication_failed,customer,business_decline,True,2026-09-02T18:45:54.991223,0,,
txn_scaled_0642,cust_0061,758.55,card,failed,card_expired,customer,business_decline,False,2026-09-02T16:50:00.097290,0,,
txn_scaled_0643,cust_0038,548.7,card,success,,,,False,2026-09-02T21:41:22.586602,0,,
txn_scaled_0644,cust_0079,799.85,UPI,success,,,,False,2026-09-01T22:05:04.419503,0,,
txn_scaled_0645,cust_0054,5486.67,UPI,success,,,,False,2026-09-01T08:41:46.028236,0,,
txn_scaled_0646,cust_0026,583.53,UPI,success,,,,False,2026-08-30T02:54:48.509610,0,,
txn_scaled_0647,cust_0020,343.12,UPI,success,,,,False,2026-09-03T11:33:01.722970,0,,
txn_scaled_0648,cust_0036,23685.16,UPI,success,,,,False,2026-08-29T13:53:53.124865,0,,
txn_scaled_0649,cust_0075,767.12,netbanking,success,,,,False,2026-08-29T20:55:16.495682,0,,
txn_scaled_0650,cust_0034,364.06,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-28T17:07:33.474644,0,,
txn_scaled_0651,cust_0015,547.87,UPI,success,,,,False,2026-08-31T05:15:31.467577,0,,
txn_scaled_0652,cust_0056,996.21,card,failed,insufficient_funds,customer,business_decline,False,2026-09-02T22:29:08.767971,0,,
txn_scaled_0653,cust_0073,611.95,netbanking,failed,card_expired,customer,business_decline,False,2026-08-30T09:21:48.050902,0,,
txn_scaled_0654,cust_0056,439.65,card,failed,card_expired,customer,business_decline,False,2026-08-28T02:05:59.177862,0,,
txn_scaled_0655,cust_0042,2236.66,UPI,failed,authentication_failed,customer,business_decline,False,2026-09-01T06:03:43.966797,0,,
txn_scaled_0656,cust_0070,3726.96,card,failed,insufficient_funds,customer,business_decline,False,2026-09-03T05:50:05.575586,0,,
txn_scaled_0657,cust_0000,365.06,UPI,success,,,,False,2026-08-29T21:30:46.998255,0,,
txn_scaled_0658,cust_0063,863.63,UPI,success,,,,False,2026-08-30T02:55:52.792751,0,,
txn_scaled_0659,cust_0056,4062.32,card,success,,,,False,2026-08-28T08:01:03.965822,0,,
txn_scaled_0660,cust_0020,914.65,UPI,failed,insufficient_funds,customer,business_decline,False,2026-09-01T07:47:38.316300,0,,
txn_scaled_0661,cust_0019,916.5,netbanking,success,,,,False,2026-08-31T00:16:22.494753,0,,
txn_scaled_0662,cust_0060,16367.16,UPI,success,,,,False,2026-09-01T19:03:11.548006,0,,
txn_scaled_0663,cust_0017,14173.79,UPI,success,,,,False,2026-08-28T10:50:36.510058,0,,
txn_scaled_0664,cust_0000,14121.0,UPI,success,,,,False,2026-09-01T12:28:58.982911,0,,
txn_scaled_0665,cust_0019,2802.63,netbanking,success,,,,False,2026-08-31T08:58:48.136687,0,,
txn_scaled_0666,cust_0041,919.33,card,success,,,,False,2026-08-28T09:54:24.901980,0,,
txn_scaled_0667,cust_0052,598.54,netbanking,success,,,,False,2026-09-03T04:40:02.113506,0,,
txn_scaled_0668,cust_0019,2619.71,netbanking,failed,card_expired,customer,business_decline,False,2026-08-31T00:47:05.232712,0,,
txn_scaled_0669,cust_0067,880.23,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-08-28T03:02:44.873329,0,,
txn_scaled_0670,cust_0033,4456.48,UPI,success,,,,False,2026-09-01T03:07:18.165646,0,,
txn_scaled_0671,cust_0068,1040.95,card,success,,,,False,2026-08-31T20:09:30.316378,0,,
txn_scaled_0672,cust_0008,175.74,card,success,,,,False,2026-09-01T20:33:30.956972,0,,
txn_scaled_0673,cust_0012,388.05,card,success,,,,False,2026-08-29T04:15:28.409677,0,,
txn_scaled_0674,cust_0003,207.76,UPI,success,,,,False,2026-09-03T04:16:24.662144,0,,
txn_scaled_0675,cust_0067,599.76,UPI,success,,,,False,2026-08-31T14:46:31.102220,0,,
txn_scaled_0676,cust_0048,361.08,UPI,success,,,,False,2026-08-30T03:53:19.169109,0,,
txn_scaled_0677,cust_0032,571.29,card,success,,,,False,2026-08-29T19:58:14.734197,0,,
txn_scaled_0678,cust_0009,2625.98,UPI,success,,,,False,2026-08-31T09:47:21.826876,0,,
txn_scaled_0679,cust_0032,507.19,netbanking,success,,,,False,2026-08-31T07:15:05.700499,0,,
txn_scaled_0680,cust_0045,20660.56,UPI,success,,,,False,2026-08-30T11:25:53.744628,0,,
txn_scaled_0681,cust_0035,18729.07,wallet,success,,,,False,2026-09-03T10:38:22.350307,0,,
txn_scaled_0682,cust_0036,275.89,UPI,success,,,,False,2026-08-29T01:40:31.855536,0,,
txn_scaled_0683,cust_0017,446.95,wallet,success,,,,False,2026-08-30T02:27:15.546890,0,,
txn_scaled_0684,cust_0074,5147.6,UPI,failed,authentication_failed,customer,business_decline,False,2026-08-31T22:42:11.926264,0,,
txn_scaled_0685,cust_0046,3104.6,UPI,success,,,,False,2026-08-30T18:49:00.484385,0,,
txn_scaled_0686,cust_0037,7186.31,UPI,success,,,,False,2026-08-29T06:34:40.904686,0,,
txn_scaled_0687,cust_0028,2761.41,wallet,success,,,,False,2026-08-28T11:29:46.966996,0,,
txn_scaled_0688,cust_0050,934.11,netbanking,failed,card_expired,customer,business_decline,False,2026-09-03T09:39:41.997395,0,,
txn_scaled_0689,cust_0047,3451.61,UPI,success,,,,False,2026-09-02T17:47:52.277390,0,,
txn_scaled_0690,cust_0078,813.12,netbanking,failed,insufficient_funds,customer,business_decline,False,2026-09-01T22:48:37.117395,0,,
txn_scaled_0691,cust_0038,961.61,card,failed,authentication_failed,customer,business_decline,False,2026-08-27T12:41:03.123748,0,,
txn_scaled_0692,cust_0069,172.45,UPI,success,,,,False,2026-08-31T13:35:12.139535,0,,
txn_scaled_0693,cust_0062,1731.95,UPI,success,,,,False,2026-08-30T04:34:13.540942,0,,
txn_scaled_0694,cust_0056,3075.73,card,success,,,,False,2026-08-27T20:18:24.233274,0,,
txn_scaled_0695,cust_0045,1326.05,netbanking,success,,,,False,2026-09-03T01:49:39.306072,0,,
txn_scaled_0696,cust_0027,2201.57,UPI,success,,,,False,2026-08-30T00:11:37.138217,0,,
txn_scaled_0697,cust_0016,765.97,card,failed,card_expired,customer,business_decline,False,2026-08-28T23:47:15.645134,0,,
txn_scaled_0698,cust_0076,292.06,netbanking,success,,,,False,2026-09-03T11:31:25.058465,0,,
txn_scaled_0699,cust_0022,725.09,UPI,success,,,,False,2026-09-02T17:31:56.544796,0,,
txn_scaled_0700,cust_0075,2872.84,netbanking,failed,incorrect_otp,customer,business_decline,False,2026-09-01T05:36:23.019805,0,,
txn_scaled_0701,cust_0046,4169.05,card,failed,bank_not_available,gateway,technical_decline,False,2026-08-30T21:46:33.683238,0,,
txn_scaled_0702,cust_0066,24180.27,netbanking,success,,,,False,2026-09-01T09:19:33.977004,0,,
txn_scaled_0703,cust_0054,671.65,UPI,success,,,,False,2026-08-29T16:44:08.234382,0,,
txn_scaled_0704,cust_0008,2698.49,card,success,,,,False,2026-09-02T14:47:59.327393,0,,
txn_scaled_0705,cust_0076,659.88,netbanking,success,,,,False,2026-08-30T18:51:59.224722,0,,
txn_scaled_0706,cust_0070,482.88,card,failed,insufficient_funds,customer,business_decline,False,2026-08-29T10:53:56.018405,0,,
txn_scaled_0707,cust_0012,19808.56,card,success,,,,False,2026-09-01T07:29:30.757922,0,,
txn_scaled_0708,cust_0060,660.39,UPI,success,,,,False,2026-09-03T00:43:17.775239,0,,
txn_scaled_0709,cust_0016,202.67,UPI,success,,,,False,2026-08-30T14:31:46.979100,0,,
txn_scaled_0710,cust_0045,6332.96,UPI,success,,,,False,2026-08-28T09:14:02.261273,0,,
txn_scaled_0711,cust_0036,618.3,UPI,success,,,,False,2026-08-30T07:07:51.976827,0,,
txn_scaled_0712,cust_0001,1421.41,UPI,failed,bank_technical_error,gateway,technical_decline,False,2026-09-03T10:00:00.000000,3,,
txn_scaled_0713,cust_0003,799.86,card,failed,payment_timed_out,gateway,technical_decline,False,2026-09-03T09:00:00.000000,0,,RECENT
txn_scaled_0714,cust_0005,2921.54,netbanking,failed,bank_not_available,gateway,technical_decline,False,2026-09-03T08:00:00.000000,0,2026-07-01T00:00:00.000000,
txn_scaled_0715,cust_0061,1041.27,card,success,,,,False,2026-09-02T00:05:25.633444,0,,
txn_scaled_0716,cust_0033,4492.28,UPI,success,,,,False,2026-08-28T00:20:41.869111,0,,
txn_scaled_0717,cust_0071,164.06,card,success,,,,False,2026-08-29T20:48:20.230532,0,,
txn_scaled_0718,cust_0069,935.34,UPI,success,,,,False,2026-09-03T01:45:32.860771,0,,
txn_scaled_0719,cust_0067,601.88,UPI,success,,,,False,2026-09-02T09:33:04.686142,0,,
txn_scaled_0720,cust_0030,123.27,card,success,,,,False,2026-08-31T16:09:56.546563,0,,
txn_scaled_0721,cust_0010,7897.87,UPI,success,,,,False,2026-08-31T13:34:12.771205,0,,
txn_scaled_0722,cust_0040,351.78,UPI,success,,,,False,2026-09-01T19:54:02.735858,0,,
txn_scaled_0723,cust_0009,605.37,UPI,success,,,,False,2026-09-03T10:26:06.011676,0,,
txn_scaled_0724,cust_0064,222.71,netbanking,success,,,,False,2026-09-01T15:26:46.789159,0,,
txn_scaled_0725,cust_0069,956.66,card,success,,,,False,2026-08-29T13:48:19.053307,0,,
txn_scaled_0726,cust_0038,316.27,UPI,failed,payment_timed_out,gateway,technical_decline,False,2026-08-27T23:27:53.947349,0,,
txn_scaled_0727,cust_0026,20241.59,UPI,failed,insufficient_funds,customer,business_decline,False,2026-08-29T11:26:28.149218,0,,
txn_scaled_0728,cust_0011,210.73,UPI,success,,,,False,2026-08-30T01:26:24.766267,0,,
txn_scaled_0729,cust_0033,1078.84,card,success,,,,False,2026-09-02T08:51:15.220750,0,,
txn_scaled_0730,cust_0019,203.51,netbanking,success,,,,False,2026-08-30T16:20:26.993089,0,,
txn_scaled_0731,cust_0039,645.4,UPI,success,,,,False,2026-08-31T22:44:18.763530,0,,
txn_scaled_0732,cust_0013,5019.18,wallet,success,,,,False,2026-09-01T00:34:55.161785,0,,
txn_scaled_0733,cust_0030,667.32,netbanking,success,,,,False,2026-08-28T10:44:46.474926,0,,
txn_scaled_0734,cust_0042,723.74,UPI,failed,incorrect_otp,customer,business_decline,False,2026-08-29T00:33:32.647130,0,,
txn_scaled_0735,cust_0048,2598.1,card,success,,,,False,2026-08-28T09:28:33.529698,0,,
txn_scaled_0736,cust_0039,2963.76,netbanking,success,,,,False,2026-08-28T18:08:59.596788,0,,
txn_scaled_0737,cust_0035,2549.75,UPI,success,,,,False,2026-08-28T10:47:19.340660,0,,
txn_scaled_0738,cust_0068,636.99,UPI,failed,card_expired,customer,business_decline,False,2026-09-01T04:22:00.559704,0,,
txn_scaled_0739,cust_0044,506.66,card,success,,,,False,2026-08-29T09:36:15.947317,0,,
txn_scaled_0740,cust_0073,4977.76,UPI,failed,authentication_failed,customer,business_decline,False,2026-09-02T04:04:00.357181,0,,
txn_scaled_0741,cust_0025,4451.31,UPI,failed,insufficient_funds,customer,business_decline,True,2026-08-31T22:48:38.853867,0,,
txn_scaled_0742,cust_0038,3148.24,card,success,,,,False,2026-08-30T22:48:12.309559,0,,
txn_scaled_0743,cust_0024,19243.2,card,success,,,,False,2026-08-31T13:21:54.057334,0,,
txn_scaled_0744,cust_0038,790.35,card,success,,,,False,2026-08-31T15:46:45.737935,0,,
txn_scaled_0745,cust_0077,19520.99,card,failed,insufficient_funds,customer,business_decline,False,2026-08-29T22:00:34.038784,0,,
txn_scaled_0746,cust_0021,1563.33,card,success,,,,False,2026-08-29T21:18:47.069425,0,,
txn_scaled_0747,cust_0030,331.14,card,success,,,,False,2026-08-29T18:58:13.178447,0,,
txn_scaled_0748,cust_0060,2948.83,UPI,success,,,,False,2026-08-30T05:18:21.501093,0,,
txn_scaled_0749,cust_0049,790.84,card,success,,,,False,2026-08-31T00:56:40.688182,0,,
txn_scaled_0750,cust_0013,7852.97,card,failed,authentication_failed,customer,business_decline,False,2026-08-29T01:13:31.337987,0,,
txn_scaled_0751,cust_0017,20334.35,card,success,,,,False,2026-08-28T21:21:43.239278,0,,
txn_scaled_0752,cust_0078,13849.3,wallet,success,,,,False,2026-08-28T19:04:44.064366,0,,
txn_scaled_0753,cust_0020,661.59,UPI,success,,,,False,2026-08-29T07:03:57.188582,0,,
txn_scaled_0754,cust_0066,816.95,netbanking,failed,incorrect_otp,customer,business_decline,False,2026-08-31T02:35:15.724076,0,,
txn_scaled_0755,cust_0010,1327.22,UPI,success,,,,False,2026-09-02T12:45:11.367595,0,,
txn_scaled_0756,cust_0052,2547.69,netbanking,success,,,,False,2026-09-01T04:24:42.934700,0,,
txn_scaled_0757,cust_0074,462.92,card,failed,authentication_failed,customer,business_decline,False,2026-08-27T21:03:41.682085,0,,
txn_scaled_0758,cust_0053,348.34,netbanking,success,,,,False,2026-08-30T17:34:44.200709,0,,
txn_scaled_0759,cust_0062,256.05,UPI,success,,,,False,2026-09-03T07:07:25.788896,0,,
txn_scaled_0760,cust_0059,18247.21,UPI,success,,,,False,2026-08-28T01:31:01.227819,0,,
txn_scaled_0761,cust_0003,391.72,UPI,success,,,,False,2026-09-02T21:53:48.574884,0,,
txn_scaled_0762,cust_0058,4930.43,UPI,success,,,,False,2026-09-01T05:05:23.657208,0,,
txn_scaled_0763,cust_0032,10629.17,UPI,success,,,,False,2026-08-28T15:44:05.878661,0,,
txn_scaled_0764,cust_0008,115.74,netbanking,success,,,,False,2026-08-29T00:45:10.251595,0,,
txn_scaled_0765,cust_0019,12676.0,netbanking,success,,,,False,2026-09-01T19:55:28.019146,0,,
txn_scaled_0766,cust_0032,4843.09,card,failed,incorrect_otp,customer,business_decline,False,2026-08-29T03:09:40.030114,0,,
